log2FC	gene_length_kb
20566	-0.335060882751947	20.203
20567	-0.325717987641485	20.204
20568	0.19002671437002	20.205
20569	-0.137125886329274	20.208
20570	-0.023465157808622	20.209
20571	0.1632351085517	20.211
20572	-0.0305802157047654	20.214
20573	-0.222223747641373	20.217
20574	-0.472433512640949	20.221
20575	0.00292099359519649	20.222
20576	-0.306080393754112	20.225
20577	0.2810473998655	20.226
20578	-0.277833543540309	20.228
20579	-0.43143637883553	20.23
20580	-0.0345376052689544	20.24
20581	0.216871792866776	20.24
20582	0.269617520248888	20.242
20584	0.26077694778435	20.252
20585	-0.0519224456381051	20.266
20586	0.130278110634029	20.268
20587	-0.124863362384505	20.268
20588	0.600344526677202	20.269
20589	-0.0801529460212039	20.28
20590	0.0719113915608527	20.285
20591	-0.0936336703409434	20.288
20592	-0.233606013467199	20.29
20593	0.120412298829381	20.293
20594	0.338648680715475	20.294
20595	-0.103067031365292	20.294
20596	0.0103464232661771	20.295
20597	-0.306410630060224	20.297
20598	0.211953209281228	20.3
20599	0.254602424522267	20.3
20600	0.160995847266345	20.303
20601	-0.220381870177325	20.311
20602	-0.137862783568362	20.314
20603	-0.0560772406001181	20.314
20604	-0.329218569843609	20.314
20605	-0.254775439486634	20.315
20606	0.465568510489392	20.316
20607	-0.986745537904026	20.316
20608	0.225572779063501	20.322
20609	0.177747656358381	20.326
20610	-0.063326246062607	20.327
20611	-0.542094429146949	20.329
20613	0.0649070528560286	20.332
20614	0.136177842459265	20.333
20615	-0.308713557595419	20.341
20616	-0.484839078834201	20.343
20617	0.465397486094445	20.344
20618	-0.00409250167809647	20.354
20619	-0.447458238628662	20.356
20620	-0.0257368363200769	20.356
20621	-0.196849882448965	20.358
20622	0.430964626933804	20.365
20623	-0.258460248504247	20.366
20624	0.144562848961597	20.367
20625	0.138216407246501	20.368
20626	0.0792119414032307	20.376
20627	0.614765232692569	20.377
20628	0.190244740629079	20.383
20629	-0.0945632085057445	20.384
20630	0.331156173422665	20.386
20631	1.49433960746106	20.388
20632	0.351476421046815	20.389
20633	0.113274658573452	20.395
20634	0.0649070528560286	20.396
20635	0.184778588550152	20.399
20637	0.508598308816796	20.406
20638	0.464087690156699	20.416
20639	0.350044422585409	20.437
20640	-0.456876005930386	20.437
20641	-0.0310624109754455	20.446
20642	0.292425787036491	20.449
20643	-0.168707664873798	20.451
20644	-0.235999897897534	20.455
20645	0.263144110272272	20.455
20646	-0.113536470161451	20.457
20647	-0.381830069103785	20.458
20648	-0.1833459457685	20.458
20649	-0.0391329509023146	20.462
20650	-0.0742594669396823	20.481
20651	0.0970953509669409	20.481
20652	0.633831527712606	20.483
20653	0.516054188698927	20.485
20654	-0.175937000159164	20.503
20655	0.124280185103749	20.506
20656	0.127880716835864	20.509
20658	-0.0257368363200769	20.511
20659	0.678423380609184	20.511
20660	0.264103265247204	20.513
20661	0.19185372851431	20.521
20662	-0.0716400694349553	20.527
20663	-1.12294854052185	20.529
20664	0.287129832454357	20.529
20665	-0.0128439865462878	20.53
20666	0.890255138197941	20.532
20667	-0.0121859383787286	20.539
20668	0.106049543396014	20.541
20669	-0.146056372488013	20.543
20670	0.654097586836544	20.546
20671	-0.628495771151474	20.546
20672	0.124140740597339	20.547
20673	0.00275263392040132	20.549
20674	-0.188099577847541	20.55
20675	-0.130863617722443	20.551
20676	0.0858991183496912	20.554
20677	-0.0473170850802358	20.558
20678	-0.343153321657452	20.562
20679	-0.260913902681327	20.567
20681	-0.182379223431026	20.573
20682	0.457363393143084	20.578
20683	0.449536725990594	20.578
20684	-0.113590746639105	20.58
20685	0.0335648125094902	20.58
20686	0.120299308179966	20.581
20687	-0.129633412141811	20.581
20688	-0.137173419474821	20.588
20689	-0.258282404424062	20.592
20690	0.151761231559796	20.595
20691	0.292400054198874	20.595
20692	-0.0254464165968416	20.596
20693	0.485595060134937	20.599
20694	0.0649070528560286	20.609
20695	-0.360293114305079	20.611
20696	0.0559108568887176	20.614
20697	-0.621860656925116	20.621
20698	-0.23413467513706	20.622
20699	0.0304013442366446	20.624
20700	-0.388296387035759	20.625
20701	-0.0224206869352977	20.627
20702	0.215998637036994	20.634
20703	-0.126435026544287	20.634
20704	0.0736221074462542	20.636
20705	0.0559108568887176	20.642
20706	-0.264141848743792	20.649
20708	-0.431177744180315	20.653
20709	0.0109602920234279	20.656
20710	-0.510497169846362	20.656
20711	-0.638182407986603	20.657
20712	-0.539445977121379	20.66
20713	-0.166360948631857	20.667
20714	0.0369352850202616	20.67
20715	-0.0949428951781341	20.67
20716	0.321494906268564	20.676
20717	0.410724358818355	20.682
20720	-0.978540275860769	20.692
20721	-0.600072412877287	20.696
20722	-0.0316585201349163	20.702
20723	0.027430359373265	20.706
20724	-0.983880957494887	20.717
20725	-0.297456582816806	20.72
20726	-0.17154107286264	20.722
20727	0.285286240454165	20.734
20728	-0.367611758895475	20.735
20729	0.388261681494719	20.736
20730	0.112287482529289	20.738
20731	0.0880696680848389	20.744
20732	-0.0746155788871964	20.745
20733	0.347044346832157	20.746
20734	0.048503771834923	20.752
20735	-0.684717613405594	20.758
20736	0.221652649382775	20.76
20737	-0.739161702907566	20.76
20738	-0.00765398533988068	20.762
20739	-0.103328431255697	20.765
20740	0.14679192864023	20.777
20741	0.161973791057298	20.778
20742	0.0637159903643025	20.78
20743	0.150510217485886	20.783
20744	-0.472861936808026	20.785
20745	0.285558748630877	20.801
20746	-0.680373521129505	20.804
20747	-1.11654820788264	20.819
20748	-0.0680490051908165	20.821
20749	0.39819929424664	20.823
20750	-0.096403567720774	20.824
20751	0.155105497171439	20.828
20752	0.242159867950062	20.829
20753	0.547127202367869	20.83
20755	0.00201843747201286	20.831
20756	0.450348744582543	20.831
20758	-0.69886487154281	20.835
20759	0.98984659514646	20.841
20760	-0.345181195947783	20.846
20762	0.188589959734487	20.852
20763	-0.675822934018565	20.854
20764	0.487366688421106	20.857
20766	-0.458726317353476	20.861
20767	-0.016564830468655	20.863
20768	-0.0833954366026046	20.867
20769	-0.115491521523755	20.867
20770	0.0280513461992027	20.868
20771	0.597925140028003	20.873
20772	0.350907171816891	20.874
20773	-0.0820212255321573	20.877
20774	0.573283976898523	20.878
20775	0.0304013442366446	20.881
20776	0.0345016746984025	20.887
20777	-0.153148842378307	20.887
20778	-0.491939860316758	20.89
20779	-0.384509604364364	20.89
20780	0.0259111045083184	20.89
20781	-0.175610937185142	20.901
20782	-0.85529041206669	20.903
20783	0.092723950271217	20.905
20784	0.0449648620068384	20.907
20785	-0.0561323722860919	20.91
20786	-0.227085665187444	20.914
20787	0.220077971383359	20.915
20788	-1.20397685254354	20.921
20789	-0.173580161510728	20.921
20790	-0.343851217110844	20.923
20791	0.140783377929691	20.923
20792	-0.0422660245685964	20.926
20793	-0.0363893955869645	20.927
20794	-0.0265465242328248	20.927
20795	0.0559108568887176	20.93
20796	0.12749929588728	20.933
20797	-0.0254464165968416	20.937
20798	-0.0257368363200769	20.938
20799	-0.31979424494296	20.938
20800	0.0485646686239504	20.939
20801	-0.331013942318705	20.939
20802	0.066469037052481	20.943
20803	0.12065494512461	20.964
20804	-0.57455474493667	20.964
20805	-0.770739354532624	20.966
20806	-0.266144280512796	20.971
20807	-0.0254464165968416	20.974
20808	0.240060806939955	20.974
20809	-0.0989062819764932	20.988
20810	-0.0257368363200769	20.989
20811	-1.14484947141651	20.989
20813	0.167034506434687	20.996
20815	0.114995075716632	21.011
20816	-0.170146622228143	21.014
20817	-0.206039412978392	21.014
20818	0.0559108568887176	21.014
20819	-0.00445312723461352	21.016
20820	-0.127599783210781	21.016
20821	-0.0254464165968416	21.021
20822	0.242333107396207	21.022
20823	0.0649070528560286	21.03
20825	0.191207156305172	21.034
20826	0.100557530810871	21.04
20827	-1.2073107515887	21.048
20829	-0.135407663844481	21.056
20830	0.148876496000408	21.057
20831	-0.0466089669741579	21.058
20832	-0.687757652363416	21.059
20833	0.319194718719851	21.061
20834	-0.977676903996587	21.064
20835	-0.195332273355377	21.066
20836	-0.162899176199716	21.085
20837	-0.998236742189365	21.085
20838	-0.431381954921727	21.086
20839	-0.0462010613121689	21.089
20840	-0.132489659216228	21.089
20841	-0.128532126507329	21.091
20842	0.614866044682326	21.094
20843	-0.0254464165968416	21.095
20844	-0.00220938063016317	21.098
20845	0.182187206472384	21.1
20846	-0.104462712272982	21.105
20847	0.115226632620695	21.116
20849	0.0545709557973872	21.119
20850	-0.155077719023193	21.119
20851	-0.0466918818499786	21.124
20852	-1.20799181350078	21.129
20853	-0.0867861074733799	21.13
20854	0.0858290004537148	21.131
20855	0.366582049479678	21.132
20856	-0.325277947695596	21.143
20857	0.0797829093723288	21.144
20858	0.0720548362356163	21.145
20859	-0.362288442724681	21.149
20860	-0.00131383303266742	21.151
20861	-0.0575686977916198	21.167
20862	0.0437289679765063	21.169
20863	0.0524135064027801	21.175
20864	0.205270204355028	21.195
20865	-0.199585809803735	21.197
20866	-0.0962840347172207	21.2
20867	-0.0382750970858952	21.2
20869	0.0472173856007394	21.204
20870	-0.100221235152159	21.207
20871	0.464369365758253	21.209
20872	0.00297629046540343	21.21
20873	-0.101698030399484	21.214
20874	-0.303926783076187	21.214
20875	0.657779989475811	21.216
20876	0.20354559903288	21.216
20877	-0.480784823303951	21.219
20878	-0.415264518848663	21.228
20879	-0.353840579943277	21.228
20880	0.0273743661873986	21.23
20881	-0.478049017351678	21.232
20882	-0.0254464165968416	21.237
20883	-0.145736501006086	21.239
20884	0.102745094403746	21.24
20886	0.206505771723617	21.244
20887	-0.110125017712742	21.246
20888	0.335810744886416	21.256
20889	-0.13077092042922	21.256
20890	0.0276854675572867	21.258
20891	-0.156079384137569	21.259
20892	-0.590630804144489	21.259
20894	-0.0739595323809396	21.267
20896	0.381316249695346	21.275
20897	0.0342575039953077	21.278
20899	0.192785895876398	21.283
20900	-0.134852205598746	21.284
20901	0.0649070528560286	21.285
20902	-0.160353353453614	21.286
20903	-0.109688461378179	21.287
20904	-0.26592411813795	21.287
20905	-0.409673597705404	21.288
20906	0.1632351085517	21.294
20907	0.0702578321849429	21.295
20908	-0.0927785605509763	21.296
20909	-0.119438466098154	21.303
20910	-0.496318750646266	21.305
20911	0.182049166147196	21.308
20912	-0.292176657507545	21.309
20913	-0.14311876817902	21.312
20914	-0.0294867155716229	21.314
20915	-0.0923745860527434	21.316
20916	-0.230883716648558	21.321
20918	0.156099512998517	21.331
20919	0.243763690212321	21.335
20920	0.0733871268880464	21.337
20921	0.327984155605285	21.338
20922	0.102161428828453	21.34
20923	0.0580990986443632	21.341
20924	0.293296391929824	21.347
20925	0.151297719861939	21.35
20926	0.192010581662084	21.352
20928	-0.360436368572585	21.365
20929	0.303686199170655	21.367
20930	0.21213730466951	21.369
20931	0.0304013442366446	21.379
20932	0.0873259042849819	21.383
20933	0.0720502317547843	21.383
20934	0.374955704365368	21.385
20935	0.26094659252155	21.385
20936	-0.135796938968658	21.386
20937	-0.0672636137341311	21.391
20938	0.250968313126845	21.394
20939	0.000163466825962601	21.396
20940	0.335570266674343	21.406
20941	-0.0775377207295602	21.41
20942	0.338930415428493	21.413
20943	0.148156081208695	21.414
20944	0.632964794853585	21.416
20945	-0.238622708445031	21.42
20946	0.464495893055927	21.423
20947	0.104180565235399	21.424
20948	0.0270104682690714	21.427
20950	-0.292736922210113	21.428
20951	0.144487071335643	21.433
20952	0.0523087764281321	21.435
20953	0.400649580774165	21.435
20954	-0.0485299489875656	21.436
20955	0.266026823132719	21.446
20956	-0.116402298310986	21.454
20957	-0.356421206056721	21.457
20958	0.312560196443443	21.463
20959	0.3864566917664	21.466
20960	0.477858863478337	21.466
20961	0.0649070528560286	21.48
20962	0.0972835460382378	21.481
20963	0.549702800342409	21.482
20964	0.0955563380827132	21.485
20965	0.322197219732959	21.485
20966	-0.252306881745498	21.488
20967	-0.445775249230991	21.488
20968	0.231860731117866	21.493
20969	0.025732831225694	21.496
20970	0.014450244511158	21.496
20971	-0.265145038332595	21.515
20972	0.358213046862494	21.517
20973	0.0739349305378764	21.518
20974	0.158541912971525	21.522
20975	-0.274964858766532	21.525
20976	0.103239752329644	21.526
20977	-0.0316585201349163	21.527
20978	-0.462348852489186	21.529
20979	0.886547177974767	21.531
20980	0.0255471137298639	21.534
20981	-0.127204635538099	21.535
20982	0.109801849139068	21.537
20984	0.0559108568887176	21.542
20985	0.0360421674102531	21.55
20986	0.344750453415028	21.556
20987	0.192133148422552	21.557
20988	-0.142224363765132	21.557
20989	-1.11414381221538	21.564
20990	0.308469150921208	21.567
20991	-0.154035133404509	21.578
20992	0.0710746813201553	21.588
20993	-0.348576271294791	21.592
20994	0.0319224073533199	21.593
20996	-0.788319210106237	21.599
20997	-0.0462010613121689	21.608
20998	0.0433724815178528	21.612
20999	-0.0601883562725778	21.612
21000	0.0104750420682101	21.617
21001	-0.0394086996443141	21.617
21002	0.14550217851607	21.618
21003	0.561598401479957	21.62
21004	-0.244983385650352	21.623
21005	0.428511849529146	21.625
21006	0.190004275763371	21.626
21007	-0.452597543880657	21.628
21008	0.0382748752630223	21.629
21010	-0.161511342932255	21.632
21011	-0.209987353404357	21.635
21012	0.110536537590966	21.636
21013	0.242981364278574	21.641
21014	0.565826002507326	21.643
21015	-0.126630990819598	21.646
21016	0.0172112524150536	21.646
21017	-0.0287056923468308	21.647
21018	0.00585917405700158	21.648
21019	-0.0803648629638582	21.652
21020	0.507844154831671	21.652
21021	0.740812557894048	21.652
21022	0.463475257885055	21.655
21023	-0.292905579092353	21.656
21024	-0.187722505512754	21.658
21025	0.330657211330494	21.662
21026	0.717788700869509	21.664
21027	-0.1153225767185	21.684
21028	-0.232446141677149	21.686
21029	0.106109949079777	21.689
21030	0.324360898474796	21.69
21032	-0.0350007695222327	21.695
21033	-0.162650550832947	21.698
21034	0.220796137010009	21.703
21035	0.138778461441804	21.705
21036	-0.112974008451043	21.709
21037	0.017607673959516	21.713
21038	0.0590683363179688	21.714
21039	-0.274064935219467	21.723
21040	-0.201763574820484	21.725
21041	-0.0471632489078507	21.726
21042	-0.358796006994516	21.727
21043	0.107305379722878	21.733
21044	-0.212799678542955	21.736
21045	-0.0949559168004254	21.738
21046	0.117854358094307	21.741
21047	0.0239062553038353	21.744
21048	0.170917951038586	21.747
21049	0.200269074751092	21.751
21050	-0.0257368363200769	21.753
21051	-0.199114066296234	21.754
21052	-0.0252045900023641	21.755
21053	-0.488785340729966	21.757
21054	0.00159404003057344	21.767
21055	0.107971612123337	21.768
21056	-0.120499470158119	21.77
21057	-0.0376232288639594	21.773
21058	0.00792599868322488	21.778
21059	0.068403658236788	21.785
21060	0.469249799744841	21.785
21061	0.0955933912475142	21.789
21062	-0.454111509198336	21.79
21063	-0.0183607986502345	21.795
21064	0.611366961716419	21.801
21065	0.0300890021630316	21.804
21066	-0.310606007158607	21.805
21067	-0.660283760922491	21.808
21068	0.20136183213737	21.81
21069	-0.124916047262616	21.81
21070	0.26250686408869	21.813
21071	0.000906951093821047	21.826
21072	-0.213716971597881	21.828
21073	0.0933154188891424	21.829
21074	-0.074833843616557	21.834
21075	-0.0701101884388952	21.842
21076	0.0894344345820521	21.845
21077	0.0192649092546136	21.852
21078	-0.172296665732386	21.863
21079	-0.0746850813970273	21.866
21080	-0.470865569909922	21.867
21081	-0.0377436777602816	21.869
21082	0.22995029595061	21.87
21083	-0.0580513806480349	21.871
21084	-0.227929153649313	21.882
21086	-0.216073472878319	21.883
21087	0.0919320601066965	21.886
21088	0.155618111334822	21.892
21089	-0.149193651288258	21.896
21090	0.013149640994247	21.898
21091	0.371110089091274	21.906
21092	-0.0102647177441048	21.911
21093	-0.221438710849123	21.911
21094	0.181254984094243	21.913
21095	-0.330191595991956	21.915
21096	-0.115792455454292	21.918
21097	-0.0919253226275263	21.922
21098	-0.0151351305651525	21.924
21099	-0.0921424461107343	21.924
21100	0.531306174752169	21.925
21101	0.156262379103204	21.935
21102	0.246986695706402	21.939
21103	-0.177685257688516	21.941
21104	-0.0742594669396823	21.941
21105	-0.455012538944101	21.945
21106	0.192768276867065	21.946
21107	0.0363953949924057	21.946
21108	0.0328826461766808	21.946
21109	-0.0257368363200769	21.948
21110	0.246988753522975	21.954
21111	0.275641138995695	21.956
21112	0.2744772124307	21.963
21113	-0.610779065180634	21.968
21114	0.192482409650668	21.969
21115	0.170275137766083	21.971
21116	-0.256360105144858	21.973
21117	0.025785063259875	21.974
21118	0.116316705657352	21.974
21120	0.126233661958519	21.989
21121	-0.292378483118203	21.989
21122	0.0594394373241071	21.991
21123	-0.052657822580359	21.995
21124	-1.62391103860022	21.998
21125	-0.0254464165968416	22.002
21126	0.0828861964315174	22.011
21127	0.618496230435601	22.015
21128	-0.0601141865433334	22.019
21129	-0.0580027895713709	22.02
21130	0.232999253823867	22.026
21131	0.106050223841648	22.03
21132	-0.136687101586817	22.038
21133	-0.104693306794522	22.039
21134	-0.508255793788474	22.04
21135	0.0715164093762882	22.044
21136	0.22467640637179	22.046
21137	-0.470820063561142	22.047
21138	-0.101447436237011	22.049
21139	-0.0898418023014704	22.049
21140	-0.0613926341879344	22.051
21141	-0.0735519682129278	22.051
21142	-0.0299755098187496	22.053
21143	-0.165570594015062	22.056
21144	-0.0963614863485394	22.067
21145	-0.248102961432309	22.068
21146	0.168345980178957	22.07
21147	-0.0751238826911853	22.074
21148	0.710551443592735	22.082
21149	-1.58731222909367	22.089
21150	0.57924102991448	22.089
21151	-0.195658377452114	22.095
21152	-0.289305581263603	22.1
21153	-0.904855300868123	22.106
21154	0.197444410451373	22.106
21155	-0.0385502244377976	22.114
21156	-0.0166060665944973	22.122
21157	0.697724938963331	22.125
21158	0.325070629577978	22.146
21159	-0.0620959334509822	22.149
21160	0.692777390232339	22.15
21161	0.165246208961372	22.153
21162	-0.0630352709709255	22.16
21163	0.24688844631178	22.165
21164	0.0799628655053871	22.167
21165	-0.13176167170293	22.168
21166	-0.0257368363200769	22.172
21167	0.00514138057220908	22.186
21168	0.0952411682805771	22.187
21169	0.145810028209012	22.192
21170	-0.0439894674438303	22.193
21171	-0.396824137677395	22.198
21172	0.127011849261868	22.202
21173	0.00877685832796895	22.202
21174	-0.212614295317224	22.204
21175	0.0907684477982541	22.204
21176	0.796615566712654	22.205
21177	0.215007108565605	22.209
21180	0.0228394711421286	22.228
21181	-0.166153182993202	22.229
21182	-0.677343880742752	22.231
21183	0.203587060308331	22.236
21184	0.308568512006182	22.239
21185	0.186886969456348	22.245
21186	-0.0771590608021071	22.247
21187	-0.240851532650317	22.252
21188	-0.0303831480799746	22.255
21189	0.0370403204551531	22.257
21190	-0.0310624109754455	22.264
21191	-0.453252331971373	22.266
21192	0.20853646553656	22.271
21193	0.125136657268311	22.273
21194	0.206663862709724	22.274
21195	0.0806564385885326	22.278
21196	0.162052983809905	22.29
21197	0.224035702575936	22.291
21198	-0.383993392253834	22.298
21199	0.26495147891794	22.307
21200	-0.771827195657351	22.307
21201	-0.40812504010348	22.31
21202	-0.111335771810108	22.313
21203	-0.190984549782514	22.323
21205	0.778453098372527	22.336
21206	-0.494726548773672	22.342
21207	-0.187419353660762	22.354
21208	0.00470065951303857	22.366
21209	-0.184733062708667	22.366
21210	-0.344391062433738	22.367
21211	0.0115964643632595	22.367
21212	0.812991022711751	22.368
21213	-0.39238122558461	22.369
21214	0.36374103866102	22.372
21215	-0.0619440835924958	22.377
21216	0.179488823417911	22.38
21217	0.295978152410781	22.387
21218	-0.556491842760886	22.387
21219	-0.578488018447023	22.389
21220	0.368089934109594	22.389
21221	0.259492672636555	22.39
21222	-0.209536156339308	22.393
21223	0.158280672494268	22.397
21224	0.0797912160198317	22.398
21225	0.246175668146088	22.4
21226	0.533325575698936	22.402
21227	-0.802622047943892	22.407
21229	-0.296814983755792	22.409
21230	-0.0503941620822392	22.413
21231	-0.273599974384401	22.421
21232	-0.154409970413473	22.422
21233	0.0559108568887176	22.423
21235	-0.445250290064868	22.432
21236	-0.494211902431396	22.451
21237	0.074332632188994	22.456
21238	0.141628969127511	22.457
21239	-0.527343529104108	22.458
21240	-0.00974694069273808	22.462
21241	0.30352441486152	22.465
21242	0.320916833144548	22.467
21243	0.104726136719784	22.471
21244	0.187013282823149	22.471
21245	-0.63735276669774	22.474
21246	0.0319224073533199	22.476
21247	-0.115792455454292	22.481
21248	0.101351712389919	22.484
21249	0.204824243436063	22.489
21250	-0.0935664611719405	22.491
21251	-0.487394812672773	22.491
21252	-0.243050665440675	22.494
21253	-0.186889864484691	22.496
21254	-0.168690186920202	22.496
21255	0.0885331390570816	22.497
21256	0.192427915615242	22.501
21257	-0.0907363527058417	22.51
21258	-0.0991350603867415	22.511
21259	0.350470879808341	22.512
21260	-0.0254464165968416	22.517
21261	0.339707084321494	22.523
21262	0.0677731656838283	22.525
21263	0.0300890021630316	22.529
21264	0.0304324384905273	22.534
21265	0.109951834635625	22.537
21266	0.00697205695582782	22.54
21267	-0.16291926172042	22.541
21268	-0.350065764246446	22.542
21269	-0.293824859467365	22.543
21270	-0.24531294598028	22.544
21271	-0.0498867184651778	22.548
21272	0.0649070528560286	22.55
21273	-0.0197409230071274	22.554
21274	0.293421157043984	22.555
21275	-0.273903881986125	22.557
21276	0.219674117794631	22.559
21277	0.0647850492107716	22.56
21278	0.0649070528560286	22.568
21279	0.188420112758273	22.572
21280	0.16473165290771	22.573
21281	0.54905576868974	22.576
21282	-0.0257368363200769	22.578
21283	0.219812514299233	22.58
21284	0.108992854460603	22.581
21285	-0.292744754451716	22.584
21286	0.08617402427514	22.586
21287	-0.20798773641658	22.588
21288	-0.0101406926635829	22.591
21289	0.383146709960308	22.592
21290	-0.0147507125744778	22.593
21291	0.0506785249271745	22.594
21293	-0.0746155788871964	22.608
21294	0.0875919142576599	22.611
21295	0.237957121014691	22.615
21296	-0.092735601439149	22.616
21297	0.306780531241139	22.62
21298	-0.27649942170184	22.62
21299	0.531890647408813	22.622
21300	1.06349723997917	22.624
21301	-0.0466735175318208	22.624
21302	-0.247787532869962	22.626
21303	0.197254530667698	22.631
21304	-0.150266311191122	22.635
21305	-0.0345113363195794	22.637
21306	-0.214835417796848	22.642
21307	0.412590909672343	22.644
21308	0.366166002297948	22.645
21309	-0.202889735277612	22.649
21310	0.214076119201202	22.651
21313	0.10097435691848	22.664
21314	0.00757372981749146	22.668
21315	0.853393500444091	22.669
21316	0.273526279487279	22.669
21317	-0.167717371598062	22.669
21318	-0.0175904608493976	22.67
21319	-0.375843977513005	22.673
21320	0.0304013442366446	22.675
21322	0.651864664940371	22.685
21323	-0.130698270739457	22.689
21324	0.178043677288688	22.693
21325	0.159559719306512	22.698
21326	-0.0673414172234223	22.699
21327	-0.0735617559582314	22.721
21328	0.285464649075634	22.723
21329	0.275803974423756	22.724
21330	-0.206747136315038	22.725
21331	0.227837652366153	22.726
21332	0.385938156389355	22.73
21333	0.161131643454129	22.73
21334	-0.517186664736049	22.738
21335	0.0987364508462255	22.738
21336	0.295642839912671	22.74
21337	-0.116125010445288	22.742
21338	-0.425171110289652	22.742
21339	0.303771286405769	22.744
21340	-0.201031526770385	22.759
21341	-0.0225567068056741	22.76
21342	0.107757397758895	22.764
21343	0.0382748752630223	22.768
21345	0.487935993580619	22.769
21346	0.510148337503933	22.77
21347	0.00750323787054822	22.778
21348	0.0277533610751581	22.79
21349	-0.115696495275289	22.792
21350	0.359408773797507	22.793
21351	-0.0749134012176911	22.802
21353	0.828521735620171	22.814
21354	-0.239143373683673	22.822
21355	0.394082129789782	22.823
21356	-0.00161023099359331	22.827
21358	0.181052441923813	22.831
21359	0.427987580222872	22.832
21360	0.163552436655448	22.832
21361	0.191550194211834	22.832
21362	-0.154048866374489	22.843
21364	0.0490902321998856	22.847
21365	-0.219901289766962	22.848
21366	0.181314815719569	22.849
21367	-0.0254464165968416	22.85
21368	-0.354041227470157	22.854
21369	0.477613529289335	22.86
21370	0.427016207394717	22.864
21371	0.296655743418788	22.864
21372	0.00697205695582782	22.868
21373	0.22844489537123	22.876
21374	0.608539074198159	22.878
21375	0.0447472761514431	22.882
21377	-0.314792055510011	22.885
21378	0.591278257673833	22.894
21379	-1.30796203000697	22.894
21380	0.098823217340871	22.896
21381	-0.447798937356008	22.898
21382	-0.598094352539536	22.899
21383	0.165679190979198	22.9
21384	-0.0310624109754455	22.902
21387	0.220756830678408	22.909
21388	-1.3299535840267	22.91
21389	0.379223801959713	22.916
21390	-0.000791828984939048	22.92
21392	-0.114748848290345	22.929
21394	-0.0670997533883237	22.935
21395	-0.162734774087979	22.939
21397	-0.586562360616376	22.945
21398	0.0484877256045562	22.948
21400	0.317721938716668	22.965
21401	-0.358496943455469	22.967
21403	-0.256257881454613	22.967
21404	0.0304013442366446	22.969
21405	-0.58746299670896	22.97
21406	-0.0257368363200769	22.977
21407	-0.0254464165968416	22.978
21408	-0.234877669664301	22.988
21409	0.63354049973133	22.989
21410	-0.0466735175318208	22.99
21412	-0.0609924460220301	23.003
21413	-0.192004506387881	23.007
21414	0.424743967978634	23.019
21415	0.441017562734121	23.026
21416	-0.606536866900535	23.027
21417	-0.128514527331488	23.032
21418	-0.208210286475765	23.032
21419	0.00680290531926078	23.035
21420	0.0132451609096996	23.038
21421	0.0817677978035365	23.039
21422	-0.0875716243762935	23.041
21423	-0.199397817955545	23.048
21424	-0.473095328153645	23.051
21426	-0.828901381874501	23.054
21427	0.421908762205378	23.056
21428	0.0481525145073011	23.057
21429	-0.0815780147909518	23.057
21431	0.232356878778128	23.061
21432	0.0196627421079549	23.064
21433	-0.0565226742446944	23.066
21434	-0.148324906534564	23.071
21435	-0.259970666168626	23.073
21436	-0.408250994903579	23.086
21437	0.46056459388209	23.088
21438	0.507199954767982	23.091
21439	-0.0695293566784096	23.096
21440	-0.120168098297234	23.105
21442	-0.351841629008313	23.111
21443	0.172318037592096	23.113
21444	-0.926158508095982	23.119
21445	-0.31429334465401	23.119
21446	-0.0770620907870172	23.121
21447	-0.664120102574771	23.125
21448	-0.314870785011893	23.129
21450	-0.218173115600524	23.136
21451	-0.188163026163283	23.139
21452	-0.28944593691742	23.139
21453	-0.0466735175318208	23.147
21454	-0.333887129366124	23.147
21455	-0.106845457362077	23.149
21456	-0.0928327554584552	23.151
21457	-0.229145216506491	23.153
21458	-0.282828887686692	23.157
21459	-0.0532248067957301	23.171
21460	0.0810001610377927	23.172
21461	-0.0643077572154108	23.174
21462	-0.336000792706265	23.185
21463	-0.0561323722860919	23.187
21464	-0.0372158351233779	23.188
21465	-0.164138989034628	23.192
21466	0.143690055504689	23.193
21467	-0.0202237792136391	23.195
21468	0.0649070528560286	23.196
21469	-0.0742594669396823	23.199
21470	-0.00857219695404256	23.2
21471	0.115376739504463	23.2
21472	0.413177213365383	23.202
21473	0.145339117278203	23.203
21474	-0.311228421933105	23.204
21475	-0.185260769282809	23.204
21476	-0.434942428009724	23.205
21477	-0.238637291697441	23.209
21478	0.457343480506795	23.213
21479	-1.12651857618071	23.216
21480	0.74413105259087	23.217
21481	0.0105817484348802	23.219
21482	-0.0104066224663891	23.223
21484	-0.614297243734944	23.227
21485	-0.4649813813488	23.234
21486	0.0900069413258388	23.235
21487	-0.193079663940651	23.236
21488	0.038388624717549	23.242
21489	0.14702869481137	23.247
21490	0.0552294684651543	23.25
21491	-0.142249236169842	23.253
21492	-0.176426757775906	23.258
21494	-0.14877798835256	23.264
21495	-0.00280425617214424	23.264
21496	-0.0254464165968416	23.269
21497	0.154391062936363	23.273
21498	-0.189405126835352	23.278
21499	0.565632045126535	23.281
21500	0.0382748752630223	23.282
21501	1.03438784198386	23.284
21502	-0.121376553094353	23.286
21503	0.271911108539661	23.289
21505	-0.236638974243174	23.297
21507	-0.186745646306389	23.304
21508	-0.09037748168264	23.307
21510	-0.323737852449236	23.309
21511	-0.0624794500043396	23.311
